"zemja1","zemja2","godina","vecher","poeni"
"Lithuania","Macedonia",2007,"SF1",0
"Malta","Macedonia",2007,"SF1",0
"Moldova","Macedonia",2007,"SF1",0
"Montenegro","Macedonia",2007,"SF1",10
"Netherlands","Macedonia",2007,"SF1",0
"Norway","Macedonia",2007,"SF1",0
"Poland","Macedonia",2007,"SF1",0
"Portugal","Macedonia",2007,"SF1",0
"Romania","Macedonia",2007,"SF1",2
"Russia","Macedonia",2007,"SF1",0
"Serbia","Macedonia",2007,"SF1",10
"Slovenia","Macedonia",2007,"SF1",10
"Spain","Macedonia",2007,"SF1",0
"Sweden","Macedonia",2007,"SF1",5
"Switzerland","Macedonia",2007,"SF1",6
"Turkey","Macedonia",2007,"SF1",6
"Ukraine","Macedonia",2007,"SF1",0
"United Kingdom","Macedonia",2007,"SF1",0
"Albania","Norway",2007,"SF1",0
"Andorra","Norway",2007,"SF1",3
"Armenia","Norway",2007,"SF1",3
"Austria","Norway",2007,"SF1",0
"Belarus","Norway",2007,"SF1",0
"Belgium","Norway",2007,"SF1",0
"Bosnia and Herzegovina","Norway",2007,"SF1",0
"Bulgaria","Norway",2007,"SF1",0
"Croatia","Norway",2007,"SF1",0
"Cyprus","Norway",2007,"SF1",0
"Czech Republic","Norway",2007,"SF1",0
"Denmark","Norway",2007,"SF1",7
"Estonia","Norway",2007,"SF1",4
"Finland","Norway",2007,"SF1",1
"France","Norway",2007,"SF1",0
"Georgia","Norway",2007,"SF1",0
"Germany","Norway",2007,"SF1",0
"Greece","Norway",2007,"SF1",0
"Hungary","Norway",2007,"SF1",1
"Iceland","Norway",2007,"SF1",7
"Ireland","Norway",2007,"SF1",0
"Israel","Norway",2007,"SF1",0
"Latvia","Norway",2007,"SF1",0
"Lithuania","Norway",2007,"SF1",0
"Macedonia","Norway",2007,"SF1",0
"Malta","Norway",2007,"SF1",2
"Moldova","Norway",2007,"SF1",1
"Montenegro","Norway",2007,"SF1",2
"Netherlands","Norway",2007,"SF1",3
"Poland","Norway",2007,"SF1",2
"Portugal","Norway",2007,"SF1",2
"Romania","Norway",2007,"SF1",0
"Russia","Norway",2007,"SF1",0
"Serbia","Norway",2007,"SF1",0
"Slovenia","Norway",2007,"SF1",0
"Spain","Norway",2007,"SF1",4
"Sweden","Norway",2007,"SF1",6
"Switzerland","Norway",2007,"SF1",0
"Turkey","Norway",2007,"SF1",0
"Ukraine","Norway",2007,"SF1",0
"United Kingdom","Norway",2007,"SF1",0
"Albania","Malta",2007,"SF1",6
"Andorra","Malta",2007,"SF1",0
"Armenia","Malta",2007,"SF1",0
"Austria","Malta",2007,"SF1",0
"Belarus","Malta",2007,"SF1",0
"Belgium","Malta",2007,"SF1",0
"Bosnia and Herzegovina","Malta",2007,"SF1",0
"Bulgaria","Malta",2007,"SF1",0
"Croatia","Malta",2007,"SF1",0
"Cyprus","Malta",2007,"SF1",0
"Czech Republic","Malta",2007,"SF1",0
"Denmark","Malta",2007,"SF1",0
"Estonia","Malta",2007,"SF1",0
"Finland","Malta",2007,"SF1",0
"France","Malta",2007,"SF1",0
"Georgia","Malta",2007,"SF1",0
"Germany","Malta",2007,"SF1",0
"Greece","Malta",2007,"SF1",0
"Hungary","Malta",2007,"SF1",0
"Iceland","Malta",2007,"SF1",0
"Ireland","Malta",2007,"SF1",0
"Israel","Malta",2007,"SF1",0
"Latvia","Malta",2007,"SF1",0
"Lithuania","Malta",2007,"SF1",0
"Macedonia","Malta",2007,"SF1",0
"Moldova","Malta",2007,"SF1",0
"Montenegro","Malta",2007,"SF1",0
"Netherlands","Malta",2007,"SF1",0
"Norway","Malta",2007,"SF1",0
"Poland","Malta",2007,"SF1",0
"Portugal","Malta",2007,"SF1",0
"Romania","Malta",2007,"SF1",0
"Russia","Malta",2007,"SF1",0
"Serbia","Malta",2007,"SF1",0
"Slovenia","Malta",2007,"SF1",0
"Spain","Malta",2007,"SF1",0
"Sweden","Malta",2007,"SF1",0
"Switzerland","Malta",2007,"SF1",0
"Turkey","Malta",2007,"SF1",7
"Ukraine","Malta",2007,"SF1",0
"United Kingdom","Malta",2007,"SF1",2
"Albania","Andorra",2007,"SF1",0
"Armenia","Andorra",2007,"SF1",0
"Austria","Andorra",2007,"SF1",0
"Belarus","Andorra",2007,"SF1",4
"Belgium","Andorra",2007,"SF1",0
"Bosnia and Herzegovina","Andorra",2007,"SF1",0
"Bulgaria","Andorra",2007,"SF1",0
"Croatia","Andorra",2007,"SF1",2
"Cyprus","Andorra",2007,"SF1",0
"Czech Republic","Andorra",2007,"SF1",7
"Denmark","Andorra",2007,"SF1",0
"Estonia","Andorra",2007,"SF1",5
"Finland","Andorra",2007,"SF1",5
"France","Andorra",2007,"SF1",0
"Georgia","Andorra",2007,"SF1",0
"Germany","Andorra",2007,"SF1",0
"Greece","Andorra",2007,"SF1",4
"Hungary","Andorra",2007,"SF1",0
"Iceland","Andorra",2007,"SF1",6
"Ireland","Andorra",2007,"SF1",4
"Israel","Andorra",2007,"SF1",2
"Latvia","Andorra",2007,"SF1",0
"Lithuania","Andorra",2007,"SF1",2
"Macedonia","Andorra",2007,"SF1",1
"Malta","Andorra",2007,"SF1",0
"Moldova","Andorra",2007,"SF1",0
"Montenegro","Andorra",2007,"SF1",0
"Netherlands","Andorra",2007,"SF1",0
"Norway","Andorra",2007,"SF1",2
"Poland","Andorra",2007,"SF1",6
"Portugal","Andorra",2007,"SF1",0
"Romania","Andorra",2007,"SF1",0
"Russia","Andorra",2007,"SF1",4
"Serbia","Andorra",2007,"SF1",0
"Slovenia","Andorra",2007,"SF1",4
"Spain","Andorra",2007,"SF1",12
"Sweden","Andorra",2007,"SF1",2
"Switzerland","Andorra",2007,"SF1",0
"Turkey","Andorra",2007,"SF1",2
"Ukraine","Andorra",2007,"SF1",0
"United Kingdom","Andorra",2007,"SF1",0
"Albania","Hungary",2007,"SF1",5
"Andorra","Hungary",2007,"SF1",4
"Armenia","Hungary",2007,"SF1",0
"Austria","Hungary",2007,"SF1",8
"Belarus","Hungary",2007,"SF1",1
"Belgium","Hungary",2007,"SF1",7
"Bosnia and Herzegovina","Hungary",2007,"SF1",1
"Bulgaria","Hungary",2007,"SF1",4
"Croatia","Hungary",2007,"SF1",7
"Cyprus","Hungary",2007,"SF1",4
"Czech Republic","Hungary",2007,"SF1",8
"Denmark","Hungary",2007,"SF1",12
"Estonia","Hungary",2007,"SF1",8
"Finland","Hungary",2007,"SF1",10
"France","Hungary",2007,"SF1",2
"Georgia","Hungary",2007,"SF1",10
"Germany","Hungary",2007,"SF1",6
"Greece","Hungary",2007,"SF1",0
"Iceland","Hungary",2007,"SF1",12
"Ireland","Hungary",2007,"SF1",7
"Israel","Hungary",2007,"SF1",0
"Latvia","Hungary",2007,"SF1",8
"Lithuania","Hungary",2007,"SF1",7
"Macedonia","Hungary",2007,"SF1",0
"Malta","Hungary",2007,"SF1",4
"Moldova","Hungary",2007,"SF1",0
"Montenegro","Hungary",2007,"SF1",0
"Netherlands","Hungary",2007,"SF1",8
"Norway","Hungary",2007,"SF1",10
"Poland","Hungary",2007,"SF1",8
"Portugal","Hungary",2007,"SF1",10
"Romania","Hungary",2007,"SF1",10
"Russia","Hungary",2007,"SF1",3
"Serbia","Hungary",2007,"SF1",12
"Slovenia","Hungary",2007,"SF1",6
"Spain","Hungary",2007,"SF1",1
"Sweden","Hungary",2007,"SF1",8
"Switzerland","Hungary",2007,"SF1",4
"Turkey","Hungary",2007,"SF1",1
"Ukraine","Hungary",2007,"SF1",4
"United Kingdom","Hungary",2007,"SF1",4
"Albania","Estonia",2007,"SF1",0
"Andorra","Estonia",2007,"SF1",0
"Armenia","Estonia",2007,"SF1",0
"Austria","Estonia",2007,"SF1",0
"Belarus","Estonia",2007,"SF1",0
"Belgium","Estonia",2007,"SF1",0
"Bosnia and Herzegovina","Estonia",2007,"SF1",0
"Bulgaria","Estonia",2007,"SF1",0
"Croatia","Estonia",2007,"SF1",0
"Cyprus","Estonia",2007,"SF1",0
"Czech Republic","Estonia",2007,"SF1",0
"Denmark","Estonia",2007,"SF1",0
"Finland","Estonia",2007,"SF1",6
"France","Estonia",2007,"SF1",0
"Georgia","Estonia",2007,"SF1",2
"Germany","Estonia",2007,"SF1",0
"Greece","Estonia",2007,"SF1",0
"Hungary","Estonia",2007,"SF1",0
"Iceland","Estonia",2007,"SF1",0
"Ireland","Estonia",2007,"SF1",3
"Israel","Estonia",2007,"SF1",0
"Latvia","Estonia",2007,"SF1",12
"Lithuania","Estonia",2007,"SF1",6
"Macedonia","Estonia",2007,"SF1",0
"Malta","Estonia",2007,"SF1",0
"Moldova","Estonia",2007,"SF1",4
"Montenegro","Estonia",2007,"SF1",0
"Netherlands","Estonia",2007,"SF1",0
"Norway","Estonia",2007,"SF1",0
"Poland","Estonia",2007,"SF1",0
"Portugal","Estonia",2007,"SF1",0
"Romania","Estonia",2007,"SF1",0
"Russia","Estonia",2007,"SF1",0
"Serbia","Estonia",2007,"SF1",0
"Slovenia","Estonia",2007,"SF1",0
"Spain","Estonia",2007,"SF1",0
"Sweden","Estonia",2007,"SF1",0
"Switzerland","Estonia",2007,"SF1",0
"Turkey","Estonia",2007,"SF1",0
"Ukraine","Estonia",2007,"SF1",0
"United Kingdom","Estonia",2007,"SF1",0
"Albania","Belgium",2007,"SF1",0
"Andorra","Belgium",2007,"SF1",0
"Armenia","Belgium",2007,"SF1",0
"Austria","Belgium",2007,"SF1",0
"Belarus","Belgium",2007,"SF1",0
"Bosnia and Herzegovina","Belgium",2007,"SF1",0
"Bulgaria","Belgium",2007,"SF1",0
"Croatia","Belgium",2007,"SF1",0
"Cyprus","Belgium",2007,"SF1",0
"Czech Republic","Belgium",2007,"SF1",0
"Denmark","Belgium",2007,"SF1",0
"Estonia","Belgium",2007,"SF1",0
"Finland","Belgium",2007,"SF1",0
"France","Belgium",2007,"SF1",0
"Georgia","Belgium",2007,"SF1",12
"Germany","Belgium",2007,"SF1",0
"Greece","Belgium",2007,"SF1",0
"Hungary","Belgium",2007,"SF1",0
"Iceland","Belgium",2007,"SF1",0
"Ireland","Belgium",2007,"SF1",0
"Israel","Belgium",2007,"SF1",0
"Latvia","Belgium",2007,"SF1",0
"Lithuania","Belgium",2007,"SF1",0
"Macedonia","Belgium",2007,"SF1",0
"Malta","Belgium",2007,"SF1",0
"Moldova","Belgium",2007,"SF1",0
"Montenegro","Belgium",2007,"SF1",0
"Netherlands","Belgium",2007,"SF1",2
"Norway","Belgium",2007,"SF1",0
"Poland","Belgium",2007,"SF1",0
"Portugal","Belgium",2007,"SF1",0
"Romania","Belgium",2007,"SF1",0
"Russia","Belgium",2007,"SF1",0
"Serbia","Belgium",2007,"SF1",0
"Slovenia","Belgium",2007,"SF1",0
"Spain","Belgium",2007,"SF1",0
"Sweden","Belgium",2007,"SF1",0
"Switzerland","Belgium",2007,"SF1",0
"Turkey","Belgium",2007,"SF1",0
"Ukraine","Belgium",2007,"SF1",0
"United Kingdom","Belgium",2007,"SF1",0
"Albania","Slovenia",2007,"SF1",0
"Andorra","Slovenia",2007,"SF1",8
"Armenia","Slovenia",2007,"SF1",0
"Austria","Slovenia",2007,"SF1",2
"Belarus","Slovenia",2007,"SF1",6
"Belgium","Slovenia",2007,"SF1",6
"Bosnia and Herzegovina","Slovenia",2007,"SF1",6
"Bulgaria","Slovenia",2007,"SF1",5
"Croatia","Slovenia",2007,"SF1",10
"Cyprus","Slovenia",2007,"SF1",0
"Czech Republic","Slovenia",2007,"SF1",4
"Denmark","Slovenia",2007,"SF1",0
"Estonia","Slovenia",2007,"SF1",0
"Finland","Slovenia",2007,"SF1",0
"France","Slovenia",2007,"SF1",1
"Georgia","Slovenia",2007,"SF1",0
"Germany","Slovenia",2007,"SF1",0
"Greece","Slovenia",2007,"SF1",0
"Hungary","Slovenia",2007,"SF1",7
"Iceland","Slovenia",2007,"SF1",0
"Ireland","Slovenia",2007,"SF1",1
"Israel","Slovenia",2007,"SF1",0
"Latvia","Slovenia",2007,"SF1",5
"Lithuania","Slovenia",2007,"SF1",0
"Macedonia","Slovenia",2007,"SF1",5
"Malta","Slovenia",2007,"SF1",5
"Moldova","Slovenia",2007,"SF1",3
"Montenegro","Slovenia",2007,"SF1",8
"Netherlands","Slovenia",2007,"SF1",6
"Norway","Slovenia",2007,"SF1",5
"Poland","Slovenia",2007,"SF1",7
"Portugal","Slovenia",2007,"SF1",7
"Romania","Slovenia",2007,"SF1",4
"Russia","Slovenia",2007,"SF1",5
"Serbia","Slovenia",2007,"SF1",7
"Spain","Slovenia",2007,"SF1",7
"Sweden","Slovenia",2007,"SF1",0
"Switzerland","Slovenia",2007,"SF1",0
"Turkey","Slovenia",2007,"SF1",3
"Ukraine","Slovenia",2007,"SF1",7
"United Kingdom","Slovenia",2007,"SF1",0
"Albania","Turkey",2007,"SF1",12
"Andorra","Turkey",2007,"SF1",7
"Armenia","Turkey",2007,"SF1",2
"Austria","Turkey",2007,"SF1",10
"Belarus","Turkey",2007,"SF1",0
"Belgium","Turkey",2007,"SF1",0
"Bosnia and Herzegovina","Turkey",2007,"SF1",8
"Bulgaria","Turkey",2007,"SF1",10
"Croatia","Turkey",2007,"SF1",0
"Cyprus","Turkey",2007,"SF1",0
"Czech Republic","Turkey",2007,"SF1",1
"Denmark","Turkey",2007,"SF1",8
"Estonia","Turkey",2007,"SF1",0
"Finland","Turkey",2007,"SF1",7
"France","Turkey",2007,"SF1",12
"Georgia","Turkey",2007,"SF1",0
"Germany","Turkey",2007,"SF1",12
"Greece","Turkey",2007,"SF1",0
"Hungary","Turkey",2007,"SF1",6
"Iceland","Turkey",2007,"SF1",3
"Ireland","Turkey",2007,"SF1",0
"Israel","Turkey",2007,"SF1",0
"Latvia","Turkey",2007,"SF1",0
"Lithuania","Turkey",2007,"SF1",0
"Macedonia","Turkey",2007,"SF1",8
"Malta","Turkey",2007,"SF1",0
"Moldova","Turkey",2007,"SF1",10
"Montenegro","Turkey",2007,"SF1",8
"Netherlands","Turkey",2007,"SF1",12
"Norway","Turkey",2007,"SF1",6
"Poland","Turkey",2007,"SF1",1
"Portugal","Turkey",2007,"SF1",0
"Romania","Turkey",2007,"SF1",8
"Russia","Turkey",2007,"SF1",7
"Serbia","Turkey",2007,"SF1",0
"Slovenia","Turkey",2007,"SF1",0
"Spain","Turkey",2007,"SF1",2
"Sweden","Turkey",2007,"SF1",7
"Switzerland","Turkey",2007,"SF1",10
"Ukraine","Turkey",2007,"SF1",1
"United Kingdom","Turkey",2007,"SF1",12
"Albania","Austria",2007,"SF1",0
"Andorra","Austria",2007,"SF1",1
"Armenia","Austria",2007,"SF1",0
"Belarus","Austria",2007,"SF1",0
"Belgium","Austria",2007,"SF1",0
"Bosnia and Herzegovina","Austria",2007,"SF1",0
"Bulgaria","Austria",2007,"SF1",0
"Croatia","Austria",2007,"SF1",0
"Cyprus","Austria",2007,"SF1",0
"Czech Republic","Austria",2007,"SF1",0
"Denmark","Austria",2007,"SF1",0
"Estonia","Austria",2007,"SF1",0
"Finland","Austria",2007,"SF1",0
"France","Austria",2007,"SF1",0
"Georgia","Austria",2007,"SF1",0
"Germany","Austria",2007,"SF1",0
"Greece","Austria",2007,"SF1",0
"Hungary","Austria",2007,"SF1",0
"Iceland","Austria",2007,"SF1",0
"Ireland","Austria",2007,"SF1",0
"Israel","Austria",2007,"SF1",0
"Latvia","Austria",2007,"SF1",0
"Lithuania","Austria",2007,"SF1",0
"Macedonia","Austria",2007,"SF1",0
"Malta","Austria",2007,"SF1",0
"Moldova","Austria",2007,"SF1",0
"Montenegro","Austria",2007,"SF1",0
"Netherlands","Austria",2007,"SF1",0
"Norway","Austria",2007,"SF1",0
"Poland","Austria",2007,"SF1",0
"Portugal","Austria",2007,"SF1",0
"Romania","Austria",2007,"SF1",0
"Russia","Austria",2007,"SF1",0
"Serbia","Austria",2007,"SF1",0
"Slovenia","Austria",2007,"SF1",0
"Spain","Austria",2007,"SF1",0
"Sweden","Austria",2007,"SF1",0
"Switzerland","Austria",2007,"SF1",3
"Turkey","Austria",2007,"SF1",0
"Ukraine","Austria",2007,"SF1",0
"United Kingdom","Austria",2007,"SF1",0
"Albania","Latvia",2007,"SF1",0
"Andorra","Latvia",2007,"SF1",0
"Armenia","Latvia",2007,"SF1",0
"Austria","Latvia",2007,"SF1",1
"Belarus","Latvia",2007,"SF1",2
"Belgium","Latvia",2007,"SF1",8
"Bosnia and Herzegovina","Latvia",2007,"SF1",0
"Bulgaria","Latvia",2007,"SF1",0
"Croatia","Latvia",2007,"SF1",4
"Cyprus","Latvia",2007,"SF1",5
"Czech Republic","Latvia",2007,"SF1",3
"Denmark","Latvia",2007,"SF1",5
"Estonia","Latvia",2007,"SF1",12
"Finland","Latvia",2007,"SF1",3
"France","Latvia",2007,"SF1",0
"Georgia","Latvia",2007,"SF1",5
"Germany","Latvia",2007,"SF1",0
"Greece","Latvia",2007,"SF1",1
"Hungary","Latvia",2007,"SF1",4
"Iceland","Latvia",2007,"SF1",5
"Ireland","Latvia",2007,"SF1",12
"Israel","Latvia",2007,"SF1",10
"Lithuania","Latvia",2007,"SF1",12
"Macedonia","Latvia",2007,"SF1",0
"Malta","Latvia",2007,"SF1",12
"Moldova","Latvia",2007,"SF1",2
"Montenegro","Latvia",2007,"SF1",0
"Netherlands","Latvia",2007,"SF1",7
"Norway","Latvia",2007,"SF1",7
"Poland","Latvia",2007,"SF1",12
"Portugal","Latvia",2007,"SF1",8
"Romania","Latvia",2007,"SF1",5
"Russia","Latvia",2007,"SF1",2
"Serbia","Latvia",2007,"SF1",0
"Slovenia","Latvia",2007,"SF1",7
"Spain","Latvia",2007,"SF1",0
"Sweden","Latvia",2007,"SF1",1
"Switzerland","Latvia",2007,"SF1",2
"Turkey","Latvia",2007,"SF1",0
"Ukraine","Latvia",2007,"SF1",3
"United Kingdom","Latvia",2007,"SF1",8
"Albania","Armenia",2006,"SF1",3
"Andorra","Armenia",2006,"SF1",0
"Belarus","Armenia",2006,"SF1",7
"Belgium","Armenia",2006,"SF1",12
"Bosnia and Herzegovina","Armenia",2006,"SF1",0
"Bulgaria","Armenia",2006,"SF1",8
"Croatia","Armenia",2006,"SF1",0
"Cyprus","Armenia",2006,"SF1",12
"Denmark","Armenia",2006,"SF1",0
"Estonia","Armenia",2006,"SF1",0
"Finland","Armenia",2006,"SF1",0
"France","Armenia",2006,"SF1",12
"Germany","Armenia",2006,"SF1",7
"Greece","Armenia",2006,"SF1",10
"Iceland","Armenia",2006,"SF1",0
"Ireland","Armenia",2006,"SF1",0
"Israel","Armenia",2006,"SF1",10
"Latvia","Armenia",2006,"SF1",0
"Lithuania","Armenia",2006,"SF1",0
"Macedonia","Armenia",2006,"SF1",0
"Malta","Armenia",2006,"SF1",0
"Moldova","Armenia",2006,"SF1",2
"Monaco","Armenia",2006,"SF1",0
"Netherlands","Armenia",2006,"SF1",12
"Norway","Armenia",2006,"SF1",0
"Poland","Armenia",2006,"SF1",3
"Portugal","Armenia",2006,"SF1",0
"Romania","Armenia",2006,"SF1",2
"Russia","Armenia",2006,"SF1",12
"Serbia and Montenegro","Armenia",2006,"SF1",0
"Slovenia","Armenia",2006,"SF1",0
"Spain","Armenia",2006,"SF1",12
"Sweden","Armenia",2006,"SF1",3
"Switzerland","Armenia",2006,"SF1",3
"Turkey","Armenia",2006,"SF1",10
"Ukraine","Armenia",2006,"SF1",7
"United Kingdom","Armenia",2006,"SF1",3
"Albania","Bulgaria",2006,"SF1",8
"Andorra","Bulgaria",2006,"SF1",0
"Armenia","Bulgaria",2006,"SF1",0
"Belarus","Bulgaria",2006,"SF1",0
"Belgium","Bulgaria",2006,"SF1",0
"Bosnia and Herzegovina","Bulgaria",2006,"SF1",0
"Croatia","Bulgaria",2006,"SF1",0
"Cyprus","Bulgaria",2006,"SF1",8
"Denmark","Bulgaria",2006,"SF1",0
"Estonia","Bulgaria",2006,"SF1",0
"Finland","Bulgaria",2006,"SF1",0
"France","Bulgaria",2006,"SF1",4
"Germany","Bulgaria",2006,"SF1",0
"Greece","Bulgaria",2006,"SF1",3
"Iceland","Bulgaria",2006,"SF1",0
"Ireland","Bulgaria",2006,"SF1",0
"Israel","Bulgaria",2006,"SF1",0
"Latvia","Bulgaria",2006,"SF1",0
"Lithuania","Bulgaria",2006,"SF1",0
"Macedonia","Bulgaria",2006,"SF1",6
"Malta","Bulgaria",2006,"SF1",0
"Moldova","Bulgaria",2006,"SF1",0
"Monaco","Bulgaria",2006,"SF1",0
"Netherlands","Bulgaria",2006,"SF1",0
"Norway","Bulgaria",2006,"SF1",0
"Poland","Bulgaria",2006,"SF1",0
"Portugal","Bulgaria",2006,"SF1",1
"Romania","Bulgaria",2006,"SF1",0
"Russia","Bulgaria",2006,"SF1",0
"Serbia and Montenegro","Bulgaria",2006,"SF1",0
"Slovenia","Bulgaria",2006,"SF1",0
"Spain","Bulgaria",2006,"SF1",5
"Sweden","Bulgaria",2006,"SF1",0
"Switzerland","Bulgaria",2006,"SF1",0
"Turkey","Bulgaria",2006,"SF1",1
"Ukraine","Bulgaria",2006,"SF1",0
"United Kingdom","Bulgaria",2006,"SF1",0
"Albania","Slovenia",2006,"SF1",7
"Andorra","Slovenia",2006,"SF1",0
"Armenia","Slovenia",2006,"SF1",2
"Belarus","Slovenia",2006,"SF1",2
"Belgium","Slovenia",2006,"SF1",0
"Bosnia and Herzegovina","Slovenia",2006,"SF1",7
"Bulgaria","Slovenia",2006,"SF1",0
"Croatia","Slovenia",2006,"SF1",6
"Cyprus","Slovenia",2006,"SF1",0
"Denmark","Slovenia",2006,"SF1",0
"Estonia","Slovenia",2006,"SF1",0
"Finland","Slovenia",2006,"SF1",1
"France","Slovenia",2006,"SF1",0
"Germany","Slovenia",2006,"SF1",0
"Greece","Slovenia",2006,"SF1",0
"Iceland","Slovenia",2006,"SF1",0
"Ireland","Slovenia",2006,"SF1",0
"Israel","Slovenia",2006,"SF1",4
"Latvia","Slovenia",2006,"SF1",0
"Lithuania","Slovenia",2006,"SF1",0
"Macedonia","Slovenia",2006,"SF1",3
"Malta","Slovenia",2006,"SF1",5
"Moldova","Slovenia",2006,"SF1",0
"Monaco","Slovenia",2006,"SF1",3
"Netherlands","Slovenia",2006,"SF1",0
"Norway","Slovenia",2006,"SF1",0
"Poland","Slovenia",2006,"SF1",0
"Portugal","Slovenia",2006,"SF1",0
"Romania","Slovenia",2006,"SF1",0
"Russia","Slovenia",2006,"SF1",0
"Serbia and Montenegro","Slovenia",2006,"SF1",7
"Spain","Slovenia",2006,"SF1",0
"Sweden","Slovenia",2006,"SF1",0
"Switzerland","Slovenia",2006,"SF1",0
"Turkey","Slovenia",2006,"SF1",0
"Ukraine","Slovenia",2006,"SF1",2
"United Kingdom","Slovenia",2006,"SF1",0
"Albania","Andorra",2006,"SF1",0
"Armenia","Andorra",2006,"SF1",0
"Belarus","Andorra",2006,"SF1",0
"Belgium","Andorra",2006,"SF1",0
"Bosnia and Herzegovina","Andorra",2006,"SF1",0
"Bulgaria","Andorra",2006,"SF1",0
"Croatia","Andorra",2006,"SF1",0
"Cyprus","Andorra",2006,"SF1",0
"Denmark","Andorra",2006,"SF1",0
"Estonia","Andorra",2006,"SF1",0
"Finland","Andorra",2006,"SF1",0
"France","Andorra",2006,"SF1",0
"Germany","Andorra",2006,"SF1",0
"Greece","Andorra",2006,"SF1",0
"Iceland","Andorra",2006,"SF1",0
"Ireland","Andorra",2006,"SF1",0
"Israel","Andorra",2006,"SF1",0
"Latvia","Andorra",2006,"SF1",0
"Lithuania","Andorra",2006,"SF1",0
"Macedonia","Andorra",2006,"SF1",0
"Malta","Andorra",2006,"SF1",0
"Moldova","Andorra",2006,"SF1",0
"Monaco","Andorra",2006,"SF1",0
"Netherlands","Andorra",2006,"SF1",0
"Norway","Andorra",2006,"SF1",0
"Poland","Andorra",2006,"SF1",0
"Portugal","Andorra",2006,"SF1",0
"Romania","Andorra",2006,"SF1",0
"Russia","Andorra",2006,"SF1",0
"Serbia and Montenegro","Andorra",2006,"SF1",0
"Slovenia","Andorra",2006,"SF1",0
"Spain","Andorra",2006,"SF1",8
"Sweden","Andorra",2006,"SF1",0
"Switzerland","Andorra",2006,"SF1",0
"Turkey","Andorra",2006,"SF1",0
"Ukraine","Andorra",2006,"SF1",0
"United Kingdom","Andorra",2006,"SF1",0
"Albania","Belarus",2006,"SF1",0
"Andorra","Belarus",2006,"SF1",0
"Armenia","Belarus",2006,"SF1",0
"Belgium","Belarus",2006,"SF1",0
"Bosnia and Herzegovina","Belarus",2006,"SF1",0
"Bulgaria","Belarus",2006,"SF1",0
"Croatia","Belarus",2006,"SF1",0
"Cyprus","Belarus",2006,"SF1",0
"Denmark","Belarus",2006,"SF1",0
"Estonia","Belarus",2006,"SF1",0
"Finland","Belarus",2006,"SF1",0
"France","Belarus",2006,"SF1",0
"Germany","Belarus",2006,"SF1",0
"Greece","Belarus",2006,"SF1",0
"Iceland","Belarus",2006,"SF1",0
"Ireland","Belarus",2006,"SF1",0
"Israel","Belarus",2006,"SF1",0
"Latvia","Belarus",2006,"SF1",0
"Lithuania","Belarus",2006,"SF1",0
"Macedonia","Belarus",2006,"SF1",0
"Malta","Belarus",2006,"SF1",0
"Moldova","Belarus",2006,"SF1",3
"Monaco","Belarus",2006,"SF1",0
"Netherlands","Belarus",2006,"SF1",0
"Norway","Belarus",2006,"SF1",0
"Poland","Belarus",2006,"SF1",0
"Portugal","Belarus",2006,"SF1",0
"Romania","Belarus",2006,"SF1",0
"Russia","Belarus",2006,"SF1",6
"Serbia and Montenegro","Belarus",2006,"SF1",0
"Slovenia","Belarus",2006,"SF1",0
"Spain","Belarus",2006,"SF1",0
"Sweden","Belarus",2006,"SF1",0
"Switzerland","Belarus",2006,"SF1",0
"Turkey","Belarus",2006,"SF1",0
"Ukraine","Belarus",2006,"SF1",1
"United Kingdom","Belarus",2006,"SF1",0
"Andorra","Albania",2006,"SF1",0
"Armenia","Albania",2006,"SF1",1
"Belarus","Albania",2006,"SF1",0
"Belgium","Albania",2006,"SF1",0
"Bosnia and Herzegovina","Albania",2006,"SF1",5
"Bulgaria","Albania",2006,"SF1",0
"Croatia","Albania",2006,"SF1",7
"Cyprus","Albania",2006,"SF1",0
